DATETIME	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2023.09.28 04:00:00	1.05149	1.0516	1.05095	1.05101	1318
2023.09.28 05:00:00	1.05101	1.05114	1.04983	1.04994	822
2023.09.28 06:00:00	1.04994	1.05054	1.04989	1.05039	757
2023.09.28 07:00:00	1.05039	1.05059	1.04966	1.05041	671
2023.09.28 08:00:00	1.05044	1.05095	1.04959	1.05089	1420
2023.09.28 09:00:00	1.05089	1.05089	1.04909	1.04947	2175
2023.09.28 10:00:00	1.04948	1.05188	1.04941	1.05082	3918
2023.09.28 11:00:00	1.05083	1.05242	1.05047	1.05167	3301
2023.09.28 12:00:00	1.0517	1.05414	1.05152	1.05393	3587
2023.09.28 13:00:00	1.05394	1.05418	1.05318	1.05398	2026
2023.09.28 14:00:00	1.05399	1.05483	1.05371	1.05412	1907
2023.09.28 15:00:00	1.05412	1.05574	1.05179	1.05183	7940
2023.09.28 16:00:00	1.05182	1.05549	1.05179	1.05495	8072
2023.09.28 17:00:00	1.05493	1.05677	1.05454	1.05629	5815
2023.09.28 18:00:00	1.05628	1.0579	1.05581	1.05762	3647
2023.09.28 19:00:00	1.05762	1.05784	1.05563	1.0558	2609
2023.09.28 20:00:00	1.05579	1.05641	1.05501	1.05509	2480
2023.09.28 21:00:00	1.05509	1.05646	1.05499	1.0555	1594
2023.09.28 22:00:00	1.05552	1.05645	1.05526	1.05641	1605
2023.09.28 23:00:00	1.05641	1.05672	1.05626	1.0564	652
2023.09.29 00:00:00	1.05646	1.05661	1.05544	1.05619	367
2023.09.29 01:00:00	1.0562	1.05675	1.0562	1.05646	454
2023.09.29 02:00:00	1.05646	1.05649	1.05614	1.05622	345
2023.09.29 03:00:00	1.05622	1.05648	1.05581	1.05639	840
2023.09.29 04:00:00	1.05639	1.05761	1.05619	1.05737	995
2023.09.29 05:00:00	1.05738	1.05826	1.05737	1.05792	790
2023.09.29 06:00:00	1.05791	1.05803	1.05751	1.05753	529
2023.09.29 07:00:00	1.05751	1.05814	1.05751	1.05802	481
2023.09.29 08:00:00	1.05802	1.05861	1.05758	1.05765	945
2023.09.29 09:00:00	1.05767	1.05921	1.0574	1.05901	3205
2023.09.29 10:00:00	1.05901	1.06109	1.05882	1.06064	3534
2023.09.29 11:00:00	1.06065	1.06167	1.05993	1.06094	3255
2023.09.29 12:00:00	1.0609	1.0617	1.06037	1.06144	2648
2023.09.29 13:00:00	1.06144	1.06161	1.06067	1.06092	1933
2023.09.29 14:00:00	1.06093	1.06112	1.05899	1.05945	2408
2023.09.29 15:00:00	1.05944	1.06106	1.05882	1.06	6609
2023.09.29 16:00:00	1.05998	1.06074	1.05745	1.05806	5853
2023.09.29 17:00:00	1.05805	1.05929	1.057	1.05871	7347
2023.09.29 18:00:00	1.05868	1.05905	1.0573	1.05835	4813
2023.09.29 19:00:00	1.05836	1.05869	1.05748	1.05777	2826
2023.09.29 20:00:00	1.05776	1.05777	1.05641	1.05651	2518
2023.09.29 21:00:00	1.05651	1.05799	1.05641	1.05777	1796
2023.09.29 22:00:00	1.05777	1.05793	1.05701	1.05725	2184
2023.09.29 23:00:00	1.05724	1.05761	1.05691	1.05735	1014
2023.10.02 00:00:00	1.05651	1.05715	1.05621	1.0566	309
2023.10.02 01:00:00	1.05661	1.05695	1.05574	1.05593	1183
2023.10.02 02:00:00	1.05586	1.05647	1.05578	1.05641	773
2023.10.02 03:00:00	1.05641	1.05682	1.05622	1.05641	1183
2023.10.02 04:00:00	1.05641	1.05703	1.0564	1.05679	746
2023.10.02 05:00:00	1.05679	1.05708	1.05675	1.05679	459
2023.10.02 06:00:00	1.0568	1.05703	1.05676	1.05697	407
2023.10.02 07:00:00	1.05696	1.05713	1.05681	1.05688	454
2023.10.02 08:00:00	1.05687	1.05694	1.05602	1.05619	836
2023.10.02 09:00:00	1.05617	1.05895	1.0561	1.05894	2942
2023.10.02 10:00:00	1.05894	1.05917	1.05714	1.05721	3352
2023.10.02 11:00:00	1.05721	1.05782	1.056	1.0562	2501
2023.10.02 12:00:00	1.05619	1.05627	1.05349	1.05388	2866
2023.10.02 13:00:00	1.05391	1.05439	1.05339	1.05396	2172
2023.10.02 14:00:00	1.05397	1.05425	1.05304	1.05314	2381
2023.10.02 15:00:00	1.05314	1.05376	1.0525	1.05296	3446
2023.10.02 16:00:00	1.05295	1.05326	1.05148	1.05155	4578
2023.10.02 17:00:00	1.05156	1.05274	1.04923	1.04955	8533
2023.10.02 18:00:00	1.04955	1.05127	1.04955	1.0499	4484
2023.10.02 19:00:00	1.0499	1.04994	1.04884	1.04892	2490
2023.10.02 20:00:00	1.04892	1.05052	1.04892	1.04959	2054
2023.10.02 21:00:00	1.04958	1.05023	1.04907	1.04927	1553
2023.10.02 22:00:00	1.04927	1.04941	1.04804	1.04808	1610
2023.10.02 23:00:00	1.04811	1.04827	1.04768	1.04768	711
2023.10.03 00:00:00	1.0477	1.04812	1.04755	1.04783	204
2023.10.03 01:00:00	1.04786	1.04824	1.04761	1.04766	608
2023.10.03 02:00:00	1.04768	1.04826	1.04752	1.04798	626
2023.10.03 03:00:00	1.04798	1.04803	1.0464	1.04724	1761
2023.10.03 04:00:00	1.0472	1.04748	1.04678	1.04712	1243
2023.10.03 05:00:00	1.04713	1.04713	1.04638	1.04666	1154
2023.10.03 06:00:00	1.04665	1.04706	1.04652	1.04683	780
2023.10.03 07:00:00	1.04683	1.04704	1.04599	1.04633	973
2023.10.03 08:00:00	1.04633	1.04663	1.04609	1.04659	1313
2023.10.03 09:00:00	1.04658	1.04747	1.04621	1.0473	2589
2023.10.03 10:00:00	1.0473	1.04845	1.04689	1.04827	3188
2023.10.03 11:00:00	1.04825	1.04934	1.04783	1.04853	2770
2023.10.03 12:00:00	1.04851	1.0491	1.04805	1.0484	2319
2023.10.03 13:00:00	1.04839	1.04855	1.04756	1.0476	2111
2023.10.03 14:00:00	1.0476	1.04816	1.04693	1.04737	2689
2023.10.03 15:00:00	1.04736	1.04789	1.04622	1.04661	4207
2023.10.03 16:00:00	1.04661	1.04855	1.04642	1.04807	5016
2023.10.03 17:00:00	1.04806	1.04828	1.04496	1.04758	17669
2023.10.03 18:00:00	1.04757	1.04759	1.0448	1.04525	5880
2023.10.03 19:00:00	1.04525	1.04725	1.04519	1.04624	3715
2023.10.03 20:00:00	1.04624	1.0475	1.04622	1.04692	2390
2023.10.03 21:00:00	1.04692	1.04797	1.04597	1.04746	2330
2023.10.03 22:00:00	1.04745	1.04786	1.04706	1.04711	1908
2023.10.03 23:00:00	1.04716	1.04732	1.04641	1.04655	892
2023.10.04 00:00:00	1.04665	1.04685	1.04518	1.04637	245
2023.10.04 01:00:00	1.0464	1.0468	1.04633	1.04647	524
2023.10.04 02:00:00	1.04647	1.04696	1.0463	1.04686	519
2023.10.04 03:00:00	1.04684	1.04755	1.04656	1.04714	1142
2023.10.04 04:00:00	1.04714	1.04719	1.04603	1.04668	1633
2023.10.04 05:00:00	1.04668	1.04682	1.046	1.04634	958
2023.10.04 06:00:00	1.04633	1.04666	1.04572	1.04592	711
2023.10.04 07:00:00	1.04592	1.04699	1.04584	1.04699	811
2023.10.04 08:00:00	1.04701	1.04739	1.0467	1.04682	937
2023.10.04 09:00:00	1.04683	1.04694	1.04542	1.04605	2014
2023.10.04 10:00:00	1.04603	1.04855	1.04514	1.04844	3873
2023.10.04 11:00:00	1.04843	1.04888	1.04791	1.04861	2768
2023.10.04 12:00:00	1.04862	1.05042	1.04848	1.04984	2358
2023.10.04 13:00:00	1.04984	1.05117	1.04955	1.05035	2171
2023.10.04 14:00:00	1.05035	1.05165	1.0498	1.04981	2776
2023.10.04 15:00:00	1.0498	1.05323	1.04963	1.05254	8238
2023.10.04 16:00:00	1.05254	1.0526	1.05054	1.05074	4648
2023.10.04 17:00:00	1.05072	1.05118	1.04831	1.04929	8236
2023.10.04 18:00:00	1.04926	1.05201	1.04902	1.05178	4635
2023.10.04 19:00:00	1.05178	1.05218	1.05111	1.05124	2519
2023.10.04 20:00:00	1.05122	1.05131	1.0501	1.05029	1923
2023.10.04 21:00:00	1.05029	1.05069	1.04977	1.05029	1854
2023.10.04 22:00:00	1.05031	1.05195	1.05017	1.05155	1575
2023.10.04 23:00:00	1.05151	1.05158	1.05027	1.05037	712
2023.10.05 00:00:00	1.05061	1.05063	1.05005	1.05052	282
2023.10.05 01:00:00	1.05055	1.05085	1.05048	1.05059	466
2023.10.05 02:00:00	1.05058	1.05093	1.05049	1.05066	498
2023.10.05 03:00:00	1.05066	1.05219	1.05021	1.05202	1152
2023.10.05 04:00:00	1.05201	1.05288	1.05201	1.05282	1755
2023.10.05 05:00:00	1.05281	1.05289	1.0521	1.05232	1001
2023.10.05 06:00:00	1.05229	1.05284	1.05214	1.0525	839
2023.10.05 07:00:00	1.0525	1.05264	1.05205	1.05207	615
2023.10.05 08:00:00	1.05208	1.05261	1.05168	1.05171	1002
2023.10.05 09:00:00	1.05171	1.0521	1.05049	1.05071	1951
2023.10.05 10:00:00	1.05071	1.05146	1.05014	1.05089	3637
2023.10.05 11:00:00	1.05088	1.05204	1.05029	1.05043	4904
2023.10.05 12:00:00	1.05043	1.05165	1.05035	1.05079	3413
2023.10.05 13:00:00	1.05079	1.05231	1.05052	1.0519	3504
2023.10.05 14:00:00	1.0519	1.05254	1.05113	1.05238	3690
2023.10.05 15:00:00	1.05238	1.05298	1.05002	1.05148	7540
2023.10.05 16:00:00	1.05148	1.0532	1.05079	1.05253	10096
2023.10.05 17:00:00	1.05252	1.05331	1.05127	1.05303	9604
2023.10.05 18:00:00	1.05304	1.05375	1.05204	1.05259	6997
2023.10.05 19:00:00	1.05257	1.05401	1.05241	1.05359	5933
2023.10.05 20:00:00	1.05359	1.054	1.05291	1.05379	4044
2023.10.05 21:00:00	1.05379	1.05515	1.05379	1.05509	3539
2023.10.05 22:00:00	1.05509	1.05517	1.05448	1.05497	1684
2023.10.05 23:00:00	1.05497	1.05517	1.05479	1.05489	902
2023.10.06 00:00:00	1.05399	1.05502	1.05379	1.05485	1066
2023.10.06 01:00:00	1.05485	1.05507	1.05477	1.05482	672
2023.10.06 02:00:00	1.05482	1.05485	1.05458	1.05461	335
2023.10.06 03:00:00	1.0546	1.05479	1.05413	1.05417	1824
2023.10.06 04:00:00	1.05417	1.05445	1.05383	1.05431	1603
2023.10.06 05:00:00	1.0543	1.05473	1.05413	1.05448	1482
2023.10.06 06:00:00	1.05448	1.05463	1.05402	1.05424	1499
2023.10.06 07:00:00	1.05425	1.05445	1.05399	1.05406	1098
2023.10.06 08:00:00	1.05404	1.05419	1.05336	1.05349	1554
2023.10.06 09:00:00	1.05349	1.05403	1.05315	1.05347	2841
2023.10.06 10:00:00	1.05347	1.05514	1.05342	1.05499	3943
2023.10.06 11:00:00	1.055	1.05533	1.05422	1.05483	4392
2023.10.06 12:00:00	1.05483	1.05575	1.05459	1.05529	3599
2023.10.06 13:00:00	1.05529	1.05634	1.05529	1.05548	2854
2023.10.06 14:00:00	1.05548	1.05673	1.05506	1.0566	3509
2023.10.06 15:00:00	1.05661	1.05686	1.04822	1.04965	14205
2023.10.06 16:00:00	1.04963	1.05228	1.04884	1.05118	12235
2023.10.06 17:00:00	1.05119	1.05554	1.05051	1.05375	12351
2023.10.06 18:00:00	1.05375	1.06002	1.05361	1.05948	10010
2023.10.06 19:00:00	1.05948	1.05953	1.05756	1.05791	4861
2023.10.06 20:00:00	1.05792	1.05924	1.05773	1.05882	2733
2023.10.06 21:00:00	1.05882	1.05998	1.05868	1.05934	1594
2023.10.06 22:00:00	1.05934	1.05962	1.05888	1.05898	1617
2023.10.06 23:00:00	1.05898	1.05899	1.05821	1.05852	833
2023.10.09 00:00:00	1.05491	1.0559	1.05487	1.05553	808
2023.10.09 01:00:00	1.05553	1.05632	1.055	1.05579	2905
2023.10.09 02:00:00	1.0558	1.05684	1.0558	1.05661	1507
2023.10.09 03:00:00	1.05661	1.05744	1.05621	1.05735	2799
2023.10.09 04:00:00	1.05735	1.05741	1.0557	1.05632	2680
2023.10.09 05:00:00	1.05632	1.05655	1.05588	1.05615	1557
2023.10.09 06:00:00	1.05614	1.05614	1.05515	1.05522	1221
2023.10.09 07:00:00	1.05522	1.05545	1.05479	1.05502	1112
2023.10.09 08:00:00	1.05502	1.0557	1.05501	1.05539	1572
2023.10.09 09:00:00	1.0554	1.05587	1.05317	1.0537	5189
2023.10.09 10:00:00	1.05372	1.05397	1.05196	1.05231	5646
2023.10.09 11:00:00	1.0523	1.05418	1.05203	1.05417	4662
2023.10.09 12:00:00	1.05417	1.05453	1.05309	1.05335	3434
2023.10.09 13:00:00	1.05336	1.05339	1.05236	1.05281	2960
2023.10.09 14:00:00	1.05281	1.05404	1.05269	1.05284	2980
2023.10.09 15:00:00	1.05283	1.05362	1.05224	1.05332	5557
2023.10.09 16:00:00	1.05332	1.05548	1.05327	1.05531	9999
2023.10.09 17:00:00	1.05531	1.05577	1.05373	1.05454	8630
2023.10.09 18:00:00	1.05454	1.05529	1.05393	1.05398	4179
2023.10.09 19:00:00	1.05398	1.05441	1.05346	1.05356	2300
2023.10.09 20:00:00	1.05356	1.05645	1.05352	1.05631	2568
2023.10.09 21:00:00	1.05631	1.05675	1.056	1.05643	1716
2023.10.09 22:00:00	1.05643	1.05701	1.05639	1.05693	1448
2023.10.09 23:00:00	1.05693	1.05722	1.05644	1.05657	749
2023.10.10 00:00:00	1.05605	1.0568	1.05558	1.05661	1326
2023.10.10 01:00:00	1.05661	1.05718	1.05656	1.05688	955
2023.10.10 02:00:00	1.05686	1.05797	1.05678	1.05786	758
2023.10.10 03:00:00	1.05787	1.05836	1.05708	1.05727	3310
2023.10.10 04:00:00	1.05727	1.05807	1.05706	1.0573	3505
2023.10.10 05:00:00	1.05731	1.05769	1.05664	1.05671	1965
2023.10.10 06:00:00	1.0567	1.05703	1.05661	1.05695	1428
2023.10.10 07:00:00	1.05695	1.05696	1.05606	1.05616	1598
2023.10.10 08:00:00	1.05616	1.0567	1.05589	1.05616	2024
2023.10.10 09:00:00	1.05617	1.05691	1.05546	1.05616	5165
2023.10.10 10:00:00	1.05615	1.05724	1.05545	1.05718	6725
2023.10.10 11:00:00	1.05719	1.06097	1.05699	1.06045	7876
2023.10.10 12:00:00	1.06043	1.06112	1.05975	1.06022	5812
2023.10.10 13:00:00	1.06021	1.06047	1.05909	1.05922	3538
2023.10.10 14:00:00	1.05922	1.05922	1.05719	1.05758	4696
2023.10.10 15:00:00	1.05757	1.05954	1.05743	1.05935	7499
2023.10.10 16:00:00	1.05932	1.05968	1.05848	1.05945	6705
2023.10.10 17:00:00	1.05945	1.06066	1.05891	1.05972	6047
2023.10.10 18:00:00	1.0597	1.06196	1.05962	1.06172	3631
2023.10.10 19:00:00	1.06172	1.06199	1.06095	1.06172	4156
2023.10.10 20:00:00	1.06172	1.06186	1.05935	1.0595	5258
2023.10.10 21:00:00	1.05948	1.0601	1.05923	1.05984	2717
2023.10.10 22:00:00	1.05984	1.06064	1.05939	1.06047	1762
2023.10.10 23:00:00	1.06049	1.06064	1.0602	1.06052	756
2023.10.11 00:00:00	1.05952	1.06066	1.05942	1.06052	395
2023.10.11 01:00:00	1.06053	1.06068	1.06022	1.06053	500
2023.10.11 02:00:00	1.06053	1.06097	1.06033	1.06043	581
2023.10.11 03:00:00	1.06043	1.06143	1.06042	1.06106	2233
2023.10.11 04:00:00	1.06106	1.06123	1.06012	1.0608	1984
2023.10.11 05:00:00	1.0608	1.06098	1.06021	1.06077	1446
2023.10.11 06:00:00	1.06076	1.06081	1.06037	1.06048	914
2023.10.11 07:00:00	1.06048	1.06077	1.06029	1.06029	1104
2023.10.11 08:00:00	1.06029	1.06104	1.06007	1.06014	1310
2023.10.11 09:00:00	1.06014	1.06146	1.05991	1.06104	2937
2023.10.11 10:00:00	1.06102	1.06284	1.05955	1.06	8316
2023.10.11 11:00:00	1.05999	1.06136	1.05934	1.06086	7215
2023.10.11 12:00:00	1.06085	1.06148	1.06044	1.06046	4410
2023.10.11 13:00:00	1.06046	1.06066	1.05976	1.06019	3950
2023.10.11 14:00:00	1.0602	1.06087	1.05965	1.0604	3758
2023.10.11 15:00:00	1.06039	1.06145	1.05809	1.06145	11379
2023.10.11 16:00:00	1.06145	1.06348	1.06065	1.06293	9094
2023.10.11 17:00:00	1.06293	1.06345	1.06183	1.06242	8324
2023.10.11 18:00:00	1.06241	1.06246	1.06104	1.06128	4814
2023.10.11 19:00:00	1.06127	1.06129	1.05995	1.06073	4067
2023.10.11 20:00:00	1.06073	1.06097	1.0585	1.05926	3393
2023.10.11 21:00:00	1.05926	1.06086	1.05912	1.06072	5089
2023.10.11 22:00:00	1.06072	1.06159	1.06072	1.06126	1898
2023.10.11 23:00:00	1.06126	1.06202	1.06114	1.06182	938
2023.10.12 00:00:00	1.06198	1.06203	1.0603	1.06201	541
2023.10.12 01:00:00	1.06201	1.06219	1.06182	1.06189	1147
2023.10.12 02:00:00	1.0619	1.06255	1.06186	1.06232	744
2023.10.12 03:00:00	1.06231	1.06278	1.062	1.06224	1668
2023.10.12 04:00:00	1.06224	1.06268	1.06202	1.06247	1807
2023.10.12 05:00:00	1.06247	1.0626	1.06204	1.06239	1260
2023.10.12 06:00:00	1.06239	1.0629	1.06208	1.06288	1317
2023.10.12 07:00:00	1.06286	1.06319	1.06272	1.06309	1293
2023.10.12 08:00:00	1.06309	1.06339	1.06293	1.06314	1794
2023.10.12 09:00:00	1.06311	1.06398	1.06279	1.06356	3576
2023.10.12 10:00:00	1.06356	1.06362	1.062	1.062	3948
2023.10.12 11:00:00	1.062	1.06269	1.06194	1.06265	3242
2023.10.12 12:00:00	1.06264	1.06274	1.06162	1.06182	2634
2023.10.12 13:00:00	1.06182	1.06268	1.06169	1.06186	2580
2023.10.12 14:00:00	1.06186	1.06202	1.06134	1.06197	2935
2023.10.12 15:00:00	1.06197	1.06279	1.05719	1.05819	14842
2023.10.12 16:00:00	1.05819	1.05863	1.05477	1.05497	13699
2023.10.12 17:00:00	1.05497	1.05628	1.05445	1.05557	9611
2023.10.12 18:00:00	1.05557	1.05601	1.05454	1.0552	5935
2023.10.12 19:00:00	1.0552	1.0561	1.05464	1.05486	3742
2023.10.12 20:00:00	1.05486	1.05492	1.05321	1.05345	6941
2023.10.12 21:00:00	1.05345	1.0537	1.05258	1.05267	4335
2023.10.12 22:00:00	1.05268	1.0534	1.05265	1.05306	1977
2023.10.12 23:00:00	1.05307	1.05314	1.05272	1.05272	910
2023.10.13 00:00:00	1.0528	1.05306	1.05249	1.05306	870
2023.10.13 01:00:00	1.05307	1.05321	1.05293	1.05312	1143
2023.10.13 02:00:00	1.05312	1.05373	1.05305	1.05355	749
2023.10.13 03:00:00	1.05356	1.05395	1.05345	1.05389	1337
2023.10.13 04:00:00	1.05389	1.05433	1.05375	1.05422	2091
2023.10.13 05:00:00	1.05422	1.05467	1.054	1.05461	2079
2023.10.13 06:00:00	1.05461	1.05481	1.05426	1.05455	1296
2023.10.13 07:00:00	1.05455	1.05501	1.05433	1.05498	972
2023.10.13 08:00:00	1.05499	1.0551	1.05443	1.05485	1981
2023.10.13 09:00:00	1.05485	1.05485	1.05336	1.05363	3758
2023.10.13 10:00:00	1.05362	1.05579	1.05316	1.0552	5718
2023.10.13 11:00:00	1.05519	1.05586	1.05506	1.05539	4531
2023.10.13 12:00:00	1.05539	1.0555	1.0528	1.05295	4840
2023.10.13 13:00:00	1.05295	1.05311	1.05158	1.0518	3678
2023.10.13 14:00:00	1.0518	1.05308	1.05141	1.05245	4496
2023.10.13 15:00:00	1.05246	1.05475	1.05212	1.05377	7334
2023.10.13 16:00:00	1.05377	1.05413	1.05167	1.05261	7833
2023.10.13 17:00:00	1.05261	1.05265	1.04995	1.05033	9706
2023.10.13 18:00:00	1.05033	1.05053	1.04954	1.05007	4725
2023.10.13 19:00:00	1.05008	1.05152	1.04994	1.05092	2660
2023.10.13 20:00:00	1.05092	1.05118	1.05011	1.05051	2374
2023.10.13 21:00:00	1.05051	1.05124	1.05043	1.05112	1855
2023.10.13 22:00:00	1.05113	1.05159	1.05094	1.05135	2238
2023.10.13 23:00:00	1.05135	1.0514	1.05054	1.0507	755
2023.10.16 00:00:00	1.05084	1.0522	1.05023	1.05206	1268
2023.10.16 01:00:00	1.05205	1.05251	1.05144	1.05213	1535
2023.10.16 02:00:00	1.05212	1.05224	1.05172	1.05219	819
2023.10.16 03:00:00	1.05219	1.05234	1.05153	1.05173	1873
2023.10.16 04:00:00	1.05175	1.05252	1.05175	1.05218	1784
2023.10.16 05:00:00	1.05219	1.05256	1.05198	1.05215	1075
2023.10.16 06:00:00	1.05215	1.05238	1.05199	1.05232	981
2023.10.16 07:00:00	1.05233	1.05268	1.05223	1.05258	844
2023.10.16 08:00:00	1.05259	1.05303	1.05227	1.05293	1522
2023.10.16 09:00:00	1.05292	1.05381	1.05266	1.05346	3789
2023.10.16 10:00:00	1.05345	1.05359	1.05235	1.0534	5477
2023.10.16 11:00:00	1.05339	1.05428	1.05234	1.05406	3698
2023.10.16 12:00:00	1.05404	1.05423	1.05316	1.05319	2854
2023.10.16 13:00:00	1.05319	1.05344	1.05276	1.05322	2362
2023.10.16 14:00:00	1.05322	1.05387	1.0526	1.05365	2457
2023.10.16 15:00:00	1.05365	1.05459	1.05293	1.05416	6336
2023.10.16 16:00:00	1.05417	1.05438	1.0528	1.05298	5880
2023.10.16 17:00:00	1.05298	1.05554	1.05255	1.05496	6515
2023.10.16 18:00:00	1.05498	1.05525	1.05392	1.05446	3434
2023.10.16 19:00:00	1.05446	1.05493	1.05402	1.05472	2453
2023.10.16 20:00:00	1.05472	1.0556	1.05436	1.0555	2031
2023.10.16 21:00:00	1.05549	1.05565	1.05516	1.0554	1774
2023.10.16 22:00:00	1.0554	1.05626	1.05525	1.05626	1834
2023.10.16 23:00:00	1.05627	1.05627	1.0558	1.05592	853
2023.10.17 00:00:00	1.05599	1.05611	1.0556	1.0559	998
2023.10.17 01:00:00	1.0559	1.05618	1.05556	1.0556	1013
2023.10.17 02:00:00	1.0556	1.05572	1.05527	1.0554	583
2023.10.17 03:00:00	1.05541	1.05606	1.05541	1.05554	1944
2023.10.17 04:00:00	1.05555	1.05557	1.05493	1.05522	1674
2023.10.17 05:00:00	1.05522	1.05527	1.0546	1.05499	1093
2023.10.17 06:00:00	1.05497	1.05541	1.05477	1.05497	1487
2023.10.17 07:00:00	1.05497	1.055	1.05454	1.05473	1284
2023.10.17 08:00:00	1.05473	1.05504	1.05436	1.05441	1728
2023.10.17 09:00:00	1.05443	1.05449	1.05339	1.05369	2515
2023.10.17 10:00:00	1.0537	1.05547	1.0534	1.05486	4380
2023.10.17 11:00:00	1.05486	1.05488	1.05327	1.05356	3353
2023.10.17 12:00:00	1.05362	1.05543	1.05359	1.05536	3227
2023.10.17 13:00:00	1.05536	1.05624	1.0546	1.05531	4954
2023.10.17 14:00:00	1.05532	1.05791	1.05531	1.05751	3452
2023.10.17 15:00:00	1.0575	1.05779	1.05382	1.05472	8043
2023.10.17 16:00:00	1.05471	1.05613	1.05397	1.05489	7025
2023.10.17 17:00:00	1.05488	1.05871	1.0548	1.0575	8135
2023.10.17 18:00:00	1.0575	1.05927	1.0575	1.0592	5742
2023.10.17 19:00:00	1.05921	1.05947	1.05785	1.05793	3481
2023.10.17 20:00:00	1.05794	1.0581	1.05644	1.0567	2674
2023.10.17 21:00:00	1.05669	1.05743	1.05639	1.05688	1977
2023.10.17 22:00:00	1.0569	1.05809	1.05688	1.05769	1916
2023.10.17 23:00:00	1.05767	1.05775	1.05731	1.05769	843
2023.10.18 00:00:00	1.05765	1.05766	1.05618	1.05746	1057
2023.10.18 01:00:00	1.0575	1.05771	1.05743	1.05757	748
2023.10.18 02:00:00	1.05756	1.05759	1.05717	1.05726	541
2023.10.18 03:00:00	1.05725	1.05742	1.05602	1.05642	1877
2023.10.18 04:00:00	1.05642	1.05699	1.05612	1.05692	1857
2023.10.18 05:00:00	1.05694	1.05787	1.05694	1.05754	1680
2023.10.18 06:00:00	1.05754	1.05778	1.05721	1.05752	1132
2023.10.18 07:00:00	1.05754	1.05786	1.05732	1.05755	1166
2023.10.18 08:00:00	1.05755	1.05847	1.05744	1.05824	1564
2023.10.18 09:00:00	1.05824	1.0594	1.05769	1.05788	3833
2023.10.18 10:00:00	1.05788	1.05831	1.05703	1.05788	4751
2023.10.18 11:00:00	1.05787	1.05847	1.05731	1.05828	3114
2023.10.18 12:00:00	1.05828	1.05865	1.05657	1.0569	3450
2023.10.18 13:00:00	1.05691	1.05695	1.05542	1.05559	3050
2023.10.18 14:00:00	1.05558	1.05683	1.0552	1.05605	3700
2023.10.18 15:00:00	1.05605	1.05744	1.05491	1.05568	4298
2023.10.18 16:00:00	1.05569	1.0564	1.05485	1.05505	5990
2023.10.18 17:00:00	1.05507	1.05602	1.05322	1.05374	7306
2023.10.18 18:00:00	1.05373	1.05425	1.05257	1.05311	4313
2023.10.18 19:00:00	1.0531	1.05377	1.05229	1.05367	4346
2023.10.18 20:00:00	1.05367	1.05537	1.05343	1.055	5070
2023.10.18 21:00:00	1.055	1.05512	1.05348	1.05356	2702
2023.10.18 22:00:00	1.05356	1.05377	1.05315	1.05352	1662
2023.10.18 23:00:00	1.05354	1.05375	1.0534	1.05354	759
2023.10.19 00:00:00	1.05363	1.05366	1.05321	1.0536	559
2023.10.19 01:00:00	1.05361	1.05394	1.05358	1.05369	657
2023.10.19 02:00:00	1.05372	1.05395	1.05363	1.05378	574
2023.10.19 03:00:00	1.05377	1.05397	1.05325	1.05387	2372
2023.10.19 04:00:00	1.05386	1.05418	1.05322	1.05362	2910
2023.10.19 05:00:00	1.05362	1.05393	1.05341	1.05348	1276
2023.10.19 06:00:00	1.05349	1.05368	1.05322	1.05336	1185
2023.10.19 07:00:00	1.05337	1.05349	1.05304	1.05335	996
2023.10.19 08:00:00	1.05335	1.05348	1.05302	1.0533	1573
2023.10.19 09:00:00	1.05328	1.05419	1.05281	1.054	2738
2023.10.19 10:00:00	1.054	1.0548	1.05355	1.05374	4556
2023.10.19 11:00:00	1.05372	1.05434	1.05291	1.05355	4401
2023.10.19 12:00:00	1.05355	1.05451	1.05349	1.05441	2935
2023.10.19 13:00:00	1.05442	1.05521	1.05425	1.05509	2539
2023.10.19 14:00:00	1.05509	1.05633	1.05509	1.05578	3354
2023.10.19 15:00:00	1.05577	1.05796	1.05559	1.05761	7041
2023.10.19 16:00:00	1.05762	1.05814	1.05655	1.05753	6607
2023.10.19 17:00:00	1.05751	1.0579	1.05652	1.05685	7734
2023.10.19 18:00:00	1.05686	1.05783	1.05667	1.05694	4834
2023.10.19 19:00:00	1.05695	1.06164	1.05557	1.05962	19550
2023.10.19 20:00:00	1.05962	1.06064	1.05835	1.05983	9512
2023.10.19 21:00:00	1.05983	1.06046	1.05779	1.05805	5659
2023.10.19 22:00:00	1.05806	1.05898	1.05805	1.05878	2520
2023.10.19 23:00:00	1.05875	1.05877	1.05799	1.05814	725
2023.10.20 00:00:00	1.05795	1.05836	1.05767	1.05821	624
2023.10.20 01:00:00	1.0582	1.0583	1.05789	1.05805	921
2023.10.20 02:00:00	1.05804	1.05861	1.05779	1.05859	907
2023.10.20 03:00:00	1.0586	1.05861	1.05734	1.05758	2205
2023.10.20 04:00:00	1.05757	1.05758	1.0568	1.05722	2525
2023.10.20 05:00:00	1.05722	1.05796	1.05706	1.05778	1783
2023.10.20 06:00:00	1.05777	1.05796	1.05744	1.05759	1004
2023.10.20 07:00:00	1.05758	1.05771	1.05731	1.05751	861
2023.10.20 08:00:00	1.05751	1.05785	1.05713	1.05737	1321
2023.10.20 09:00:00	1.05736	1.05758	1.05647	1.05738	3521
